Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue INR,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model,Rejected Reason,Rejected Reason Value,Detection Date,Fraud Reason,Fraud Sub Reason
click,2025-06-12 01:29:45,2025-06-16 19:26:04,2025-07-07 14:39:23,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,daytonager7_int,99,Affiliates_ClickOrbits,991021,8ef6d934f64fbd8c490886367dd516cc2a33e66658a0247d52675a62bf63c3d53b7a8e56faceacfeea4e7d15b83bf8ed8b328cfbd1cd0e1091dcd0e56fd9701568fc231968b4970a1b0a591b3256502f3674cfeb95519c1e8591207eb2fdd91b0920623177aac27c16bb49c2a3edd7c29b0994cfb26477fd6edcc286a48bacfe2a09d7be9a1202b2b44b4d1ef69a625e4ea346e9e596757afb09b9a373e24e914de3739a71f606ea61,991021,com.sofascore.results,1639,,991021_12_20250611195945_7224,AS,IN,AS,Roorkee,247667,None,,,,,1750082159889-1658691545550272438,,,6f21d7cdc7b366b6,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=d4c30310-216c-408b-b116-9eefbdb852ee&af_ad=com.sofascore.results&af_ad_id=1639&af_adset=8ef6d934f64fbd8c490886367dd516cc2a33e66658a0247d52675a62bf63c3d53b7a8e56faceacfeea4e7d15b83bf8ed8b328cfbd1cd0e1091dcd0e56fd9701568fc231968b4970a1b0a591b3256502f3674cfeb95519c1e8591207eb2fdd91b0920623177aac27c16bb49c2a3edd7c29b0994cfb26477fd6edcc286a48bacfe2a09d7be9a1202b2b44b4d1ef69a625e4ea346e9e596757afb09b9a373e24e914de3739a71f606ea61&af_adset_id=991021&af_c_id=991021&af_channel=99&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=103.37.201.222&af_lang=hi-IN&af_model=A059P&af_os_version=15&af_prt=steptosalein614&af_siteid=991021_12_20250611195945_7224&af_sub_siteid=00536&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+A059P+Build%2FAQ3A.241015.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.61+Mobile+Safari%2F537.36&c=Affiliates_ClickOrbits&clickid=8ef6d934f64fbd8c490886367dd516cc2a33e66658a0247d52675a62bf63c3d53b7a8e56faceacfeea4e7d15b83bf8ed8b328cfbd1cd0e1091dcd0e56fd9701568fc231968b4970a1b0a591b3256502f3674cfeb95519c1e8591207eb2fdd91b0920623177aac27c16bb49c2a3edd7c29b0994cfb26477fd6edcc286a48bacfe2a09d7be9a1202b2b44b4d1ef69a625e4ea346e9e596757afb09b9a373e24e914de3739a71f606ea61&idfa=d4c30310-216c-408b-b116-9eefbdb852ee&is_incentivized=false&pid=daytonager7_int&md5_advertising_id=0b86f44423dff7393d2ad0575575c4dd,,,organic,2025-07-08 14:15:01,click_flood,click_flood
click,2025-06-06 02:07:12,2025-06-10 15:19:42,2025-07-07 13:43:40,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,daytonager7_int,48,Affiliates_ClickOrbits,991021,b6d76ed84ac71e2a470202957761012b9478fd1e95827e92118358bc126e12597c1f0853c732be3569a23d5d84ead784eec189d94c609ef684e43e4d97921879a163e56c5faa3ac325b1176d1d24b766cd8fa69918decf72142b5179d1b502dc72a34131a2ec88092eb44c8242b9727829ead726fe512510ba9f8773f50d896ad4ce7f3e8c0beae322911b1541005d667c69e4fdabbb2e8b718228d81785fea332f476782988e89c52,991021,mingle.android.mingle2,1759,,991021_12_20250605203711_1106,AS,IN,AS,Hyderabad,500061,356006,,,,,1749548980707-6654341731405191187,,,a972c0ac58ccd9f9,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=c72fa6fb-dcfe-4461-936d-0d2f92804fcd&af_ad=mingle.android.mingle2&af_ad_id=1759&af_adset=b6d76ed84ac71e2a470202957761012b9478fd1e95827e92118358bc126e12597c1f0853c732be3569a23d5d84ead784eec189d94c609ef684e43e4d97921879a163e56c5faa3ac325b1176d1d24b766cd8fa69918decf72142b5179d1b502dc72a34131a2ec88092eb44c8242b9727829ead726fe512510ba9f8773f50d896ad4ce7f3e8c0beae322911b1541005d667c69e4fdabbb2e8b718228d81785fea332f476782988e89c52&af_adset_id=991021&af_c_id=991021&af_channel=48&af_click_lookback=7d&af_cost_currency=%7Bcurrency%7D&af_cost_value=%7Bpayout%7D&af_ip=223.230.5.152&af_lang=hi-IN&af_model=LE2101&af_os_version=14&af_prt=steptosalein614&af_siteid=991021_12_20250605203711_1106&af_sub_siteid=0046&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+14%3B+LE2101+Build%2FUKQ1.230924.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F136.0.7103.125+Mobile+Safari%2F537.36&c=Affiliates_ClickOrbits&clickid=b6d76ed84ac71e2a470202957761012b9478fd1e95827e92118358bc126e12597c1f0853c732be3569a23d5d84ead784eec189d94c609ef684e43e4d97921879a163e56c5faa3ac325b1176d1d24b766cd8fa69918decf72142b5179d1b502dc72a34131a2ec88092eb44c8242b9727829ead726fe512510ba9f8773f50d896ad4ce7f3e8c0beae322911b1541005d667c69e4fdabbb2e8b718228d81785fea332f476782988e89c52&idfa=c72fa6fb-dcfe-4461-936d-0d2f92804fcd&is_incentivized=false&pid=daytonager7_int&sha1_advertising_id=696abd0dc5c08e3556fd262c2b3da36c4f49a7ef&md5_advertising_id=9543aaf57201fabe5dd045336acae436,,,organic,2025-07-08 14:15:00,click_flood,click_flood
click,2025-07-06 23:39:57,2025-07-07 10:02:04,2025-07-07 10:25:30,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,skylinemodn_int,48,ClickOrbits,993715,,993715,com.kingsofgames.chessuniverse,1678,,993715_12_20250706180955_1389,AS,IN,AS,Kothaguda,500084,None,,,,,1751862720255-4639406539750364685,,,86973d9e999e558d,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=b58e999e-0cc6-42e5-938a-9bf7c2b9568b&af_ad=com.kingsofgames.chessuniverse&af_ad_id=1678&af_adset_id=993715&af_c_id=993715&af_channel=48&af_click_lookback=7d&af_ip=117.99.198.62&af_lang=hi-IN&af_model=CPH2467&af_os_version=15&af_prt=steptosalein614&af_siteid=993715_12_20250706180955_1389&af_sub_siteid=00255&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+CPH2467+Build%2FUKQ1.230924.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.45+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=1a2c46dcd11fb9dfd7c4f37583464c38e03b720975437fe3e22fa46eae9ac7ad85f6b144ef4974ab7683e7a5b8c7a4573b6c6c074cc4d58416000bb841a5f51f81609dc50d7bad7da0ecefabec8967f7ba134e607dcad9e0142b5179d1b502dcf55dfa069e115d50822c86eb91ebfcd8c1949032881b976fcbb2d6be22d18567fead72c0227962a38faeeb0d46a82c75160b02123e2a73c787228de5a6d092e9a3b2c18d109cb43b9afc7f895ac8009707&is_incentivized=false&pid=skylinemodn_int&sha1_advertising_id=26a15934ea1271baa43fd491a5335be5e55e7edc,,,organic,2025-07-08 14:15:00,click_flood,click_flood
click,2025-07-04 07:34:52,2025-07-07 10:14:51,2025-07-07 10:24:00,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,calciumob5v_int,93,ClickOrbits,993716,65d659f76a8addb5e0c9d0d2376d17a0391aa42c4c15fe883a2143d6097025e6667e627becc926cb6331d7d586467f5b0416e88142e17393f7edc44bbd7500cac8a50067aa43c79a4fa1f5a7b560d0dc762c202995109830f0637e8bde2a53cb0920623177aac27cd64b6ee4394083b72b2aa64b1289176965dcb07e3d3cdf12a8f336873cae1da8bcbd07f0b0e1197df4ab4273c3a57bbb0274c4e76d824a67fc,993716,com.cris.utsmobile,1950,,993716_12_20250704020451_7115,AS,IN,AS,Sanpada,400705,356002,,,,,1751863487704-4985253818756267441,,,228045fac67e0af0,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=13baedfb-591b-4e17-998c-3c7b51dc9a31&af_ad=com.cris.utsmobile&af_ad_id=1950&af_adset=65d659f76a8addb5e0c9d0d2376d17a0391aa42c4c15fe883a2143d6097025e6667e627becc926cb6331d7d586467f5b0416e88142e17393f7edc44bbd7500cac8a50067aa43c79a4fa1f5a7b560d0dc762c202995109830f0637e8bde2a53cb0920623177aac27cd64b6ee4394083b72b2aa64b1289176965dcb07e3d3cdf12a8f336873cae1da8bcbd07f0b0e1197df4ab4273c3a57bbb0274c4e76d824a67fc&af_adset_id=993716&af_c_id=993716&af_channel=93&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=103.210.0.200&af_lang=hi-IN&af_model=RMX3750&af_os_version=15&af_prt=steptosalein614&af_siteid=993716_12_20250704020451_7115&af_sub_siteid=00197&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+RMX3750+Build%2FAP3A.240617.008%3B+wv%29+AppleWebKit%2F537.36+%28KHTML+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.117+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=65d659f76a8addb5e0c9d0d2376d17a0391aa42c4c15fe883a2143d6097025e6667e627becc926cb6331d7d586467f5b0416e88142e17393f7edc44bbd7500cac8a50067aa43c79a4fa1f5a7b560d0dc762c202995109830f0637e8bde2a53cb0920623177aac27cd64b6ee4394083b72b2aa64b1289176965dcb07e3d3cdf12a8f336873cae1da8bcbd07f0b0e1197df4ab4273c3a57bbb0274c4e76d824a67fc&is_incentivized=false&pid=calciumob5v_int&sha1_advertising_id=ecc121cca8463434c0b57552dbd982f3a3b6c188,,,organic,2025-07-08 14:15:00,click_flood,click_flood
click,2025-06-10 00:43:41,2025-06-10 00:44:31,2025-07-07 02:20:23,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,creativec95_int,,Affiliates_ClickOrbits,991488,24c142995015985cd22cfbc00fca5ecdd041285ec6a9944e4aac4705e38fa0b75f9ed26c0ce3bfe00f21d262c705dd8b9c7ac86443cc6a10eb02f8b71d3dff4669a626f6d06b4535c882a1e352fee6e5d5614caf10f2dd3c8bf031e1ffa73b84a11813032f8ac03abb,991488,,1953,,105125,AS,IN,AS,Hyderabad,500060,356006,,,,,1749496468291-7877472192532247003,,,bcba4b1de25462e5,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=697c2ac3-ad06-474e-a735-9445f6c5aa04&af_ad=&af_ad_id=1953&af_adset=24c142995015985cd22cfbc00fca5ecdd041285ec6a9944e4aac4705e38fa0b75f9ed26c0ce3bfe00f21d262c705dd8b9c7ac86443cc6a10eb02f8b71d3dff4669a626f6d06b4535c882a1e352fee6e5d5614caf10f2dd3c8bf031e1ffa73b84a11813032f8ac03abb&af_adset_id=991488&af_c_id=991488&af_channel=&af_click_lookback=7d&af_cost_currency=%7Bcurrency%7D&af_cost_value=%7Bpayout%7D&af_ip=122.183.156.133&af_lang=en_us&af_model=CPH2359&af_os_version=14&af_prt=steptosalein614&af_siteid=105125&af_sub_siteid=00042&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+14%3B+CPH2359+Build%2FUKQ1.230924.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML+like+Gecko%29+Version%2F4.0+Chrome%2F136.0.7103.125+Mobile+Safari%2F537.36&c=Affiliates_ClickOrbits&clickid=24c142995015985cd22cfbc00fca5ecdd041285ec6a9944e4aac4705e38fa0b75f9ed26c0ce3bfe00f21d262c705dd8b9c7ac86443cc6a10eb02f8b71d3dff4669a626f6d06b4535c882a1e352fee6e5d5614caf10f2dd3c8bf031e1ffa73b84a11813032f8ac03abb&idfa=697c2ac3-ad06-474e-a735-9445f6c5aa04&is_incentivized=false&pid=creativec95_int,,,organic,2025-07-07 11:15:01,click_flood,click_flood
click,2025-07-04 15:04:57,2025-07-06 10:14:33,2025-07-06 16:02:43,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,monlitticw8_int,iAsfcCQLGf5,Affiliates_ClickOrbits,430396,,,4_zm132r3a37,13,,4_zm132r3a37,AS,IN,AS,Caranzalem,403002,None,,,,,1751777069195-1649919575215717302,,,0cf48b2113653874,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://goniyo.onelink.me/zKhp?pid=monlitticw8_int&af_siteid=4_zm132r3a37&c=Affiliates_ClickOrbits&af_sub_siteid=4_zm132r3a37&af_c_id=430396&af_ad=4_zm132r3a37&af_ad_id=13&af_click_lookback=7d&clickid=aVam_R9lmgZ4tzSAhYp3wW0TuGKbZmaQ0PrJ2C3PX2Nd_uxOS_1rMAjMd-ReNBcUAqRnuDRjpepVgdCPV7exEA&advertising_id=a478855c-621c-4ecb-b9a8-2a6cabbb6aaa&af_prt=steptosalein614&expires=1751622297&signature_v2=X8qnwT7__5WJr_dz7E6GU8AHRE804Hwwb8cGWUCc7Qw&af_sub1=3uG4sp6hgicRFHOqs4YBMEPzIhAhTNpNLAE_TriT0kv9fW2QduR25FcnRIJWQMydHorHk6ok4YCL7YookJru6A&af_sub2=5lOF_xrNzOknzU1tI1pwogGKzgiDbk6GtBP3B0sWFTvRrKnxhpIU4iM8Zb6LGV5S&af_sub3=TJmMkG74R5GeAmlXP6R6lW1SrNzla91EZTKjX_MKxxMoMrK7fyUlms1TjIdIJAEMSxTXbhjwBeyECurDqNdH3IcChUTeu8oqThyYpfek2ic&af_channel=iAsfcCQLGf5&af_ip=152.56.13.0&af_model=RMX5085&af_os_version=15,,,,2025-07-12 11:05:00,bots,timestamp_anomalies
click,2025-06-09 06:02:27,2025-06-12 17:21:24,2025-07-06 15:30:39,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,appnieupps_int,99,Affiliates_ClickOrbits,991578,21a65cb4f05000932243151e60dd5ccce17c6ba267a338c837761a27367b85a2d30ceb99d254dba5fd5482da2d8078119a6e76ee881952c153ca1c7a84154264f1614c45e5ff4b98f51b53b8c52e088e190f6d02dca62caf8591207eb2fdd91b0920623177aac27cc131d09fd5827b225110c5a77ae7729c65491ad1b69ccb154f6bc88cda6e830b1a154fd7b244f531f4afa59f34d314b21d709afb9328f5ddb83c9eec3bfcee79245d9fecd267976528f37e18a4def15bbd,991578,com.yahoo.mobile.client.android.mail,1639,,991578_12_20250609003227_2793,AS,IN,AS,Paluru,534134,None,,,,,1749729082349-3023893988570952195,,,bdf9fdf2706c6833,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=31a27320-00ed-4ef8-800e-fc5844f9d483&af_ad=com.yahoo.mobile.client.android.mail&af_ad_id=1639&af_adset=21a65cb4f05000932243151e60dd5ccce17c6ba267a338c837761a27367b85a2d30ceb99d254dba5fd5482da2d8078119a6e76ee881952c153ca1c7a84154264f1614c45e5ff4b98f51b53b8c52e088e190f6d02dca62caf8591207eb2fdd91b0920623177aac27cc131d09fd5827b225110c5a77ae7729c65491ad1b69ccb154f6bc88cda6e830b1a154fd7b244f531f4afa59f34d314b21d709afb9328f5ddb83c9eec3bfcee79245d9fecd267976528f37e18a4def15bbd&af_adset_id=991578&af_c_id=991578&af_channel=99&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=49.204.191.0&af_lang=hi-IN&af_model=A063&af_os_version=15&af_prt=steptosalein614&af_siteid=991578_12_20250609003227_2793&af_sub_siteid=00432&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+A063+Build%2FAQ3A.240929.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F137.0.7151.61+Mobile+Safari%2F537.36&c=Affiliates_ClickOrbits&clickid=21a65cb4f05000932243151e60dd5ccce17c6ba267a338c837761a27367b85a2d30ceb99d254dba5fd5482da2d8078119a6e76ee881952c153ca1c7a84154264f1614c45e5ff4b98f51b53b8c52e088e190f6d02dca62caf8591207eb2fdd91b0920623177aac27cc131d09fd5827b225110c5a77ae7729c65491ad1b69ccb154f6bc88cda6e830b1a154fd7b244f531f4afa59f34d314b21d709afb9328f5ddb83c9eec3bfcee79245d9fecd267976528f37e18a4def15bbd&idfa=31a27320-00ed-4ef8-800e-fc5844f9d483&is_incentivized=false&pid=appnieupps_int&md5_advertising_id=c4cf90cd1fbbd47ab569fdd3b53855e7,,,organic,2025-07-07 11:15:01,click_flood,click_flood
click,2025-06-28 19:23:19,2025-07-02 16:43:05,2025-07-06 12:39:47,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,canbdylml_int,,Affiliates_ClickOrbits,,{adset},179145,{ad},{ad_id},{ad_type},qio_k_09,AS,IN,AS,Faridabad City,121014,356001,,,,,1751454778854-7824976161564925181,,,84fc25772a888262,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?pid=canbdylml_int&af_siteid=qio_k_09&c=Affiliates_ClickOrbits&af_sub_siteid={sub_site_id}&af_ad={ad}&af_ad_id={ad_id}&af_adset={adset}&af_ad_type={ad_type}&af_click_lookback=7d&clickid=zAfxwHMwADO4kjNxETM1cTMxIjN3IjN4ETMxUzNxQUQ8JDfp12bhlGetQERZ1CczRGf1QTM5cTM&advertising_id=54238ae2-597b-4471-8e13-ba678071f44a&idfa=54238ae2-597b-4471-8e13-ba678071f44a&is_incentivized=false&af_prt=steptosalein614&af_os_version=14&af_model=2311DRN14I%20Build%2FUP1A.231005.007%3B%20wv&af_ip=49.14.157.152&redirect=false&af_ua=Mozilla%2F5.0%20%28Linux%3B%20Android%2014%3B%202311DRN14I%20Build%2FUP1A.231005.007%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F137.0.7151.115%20Mobile%20Safari%2F537.36&af_adset_id=179145&expires=1751119398&signature_v2=9O8l1KkbonvXctMPw8b8vR8QeX6-MoOUcaegRYbGgDg,,,organic,2025-07-07 11:15:01,click_flood,click_flood
click,2025-07-04 15:04:57,2025-07-06 10:14:33,2025-07-06 10:59:01,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,monlitticw8_int,iAsfcCQLGf5,Affiliates_ClickOrbits,430396,,,4_zm132r3a37,13,,4_zm132r3a37,AS,IN,AS,Caranzalem,403002,None,,,,,1751777069195-1649919575215717302,,,0cf48b2113653874,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://goniyo.onelink.me/zKhp?pid=monlitticw8_int&af_siteid=4_zm132r3a37&c=Affiliates_ClickOrbits&af_sub_siteid=4_zm132r3a37&af_c_id=430396&af_ad=4_zm132r3a37&af_ad_id=13&af_click_lookback=7d&clickid=aVam_R9lmgZ4tzSAhYp3wW0TuGKbZmaQ0PrJ2C3PX2Nd_uxOS_1rMAjMd-ReNBcUAqRnuDRjpepVgdCPV7exEA&advertising_id=a478855c-621c-4ecb-b9a8-2a6cabbb6aaa&af_prt=steptosalein614&expires=1751622297&signature_v2=X8qnwT7__5WJr_dz7E6GU8AHRE804Hwwb8cGWUCc7Qw&af_sub1=3uG4sp6hgicRFHOqs4YBMEPzIhAhTNpNLAE_TriT0kv9fW2QduR25FcnRIJWQMydHorHk6ok4YCL7YookJru6A&af_sub2=5lOF_xrNzOknzU1tI1pwogGKzgiDbk6GtBP3B0sWFTvRrKnxhpIU4iM8Zb6LGV5S&af_sub3=TJmMkG74R5GeAmlXP6R6lW1SrNzla91EZTKjX_MKxxMoMrK7fyUlms1TjIdIJAEMSxTXbhjwBeyECurDqNdH3IcChUTeu8oqThyYpfek2ic&af_channel=iAsfcCQLGf5&af_ip=152.56.13.0&af_model=RMX5085&af_os_version=15,,,,2025-07-12 11:05:01,bots,timestamp_anomalies
click,2025-06-26 16:40:00,2025-07-02 17:12:20,2025-07-06 10:47:11,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,canbdylml_int,,Affiliates_ClickOrbits,,{adset},179145,{ad},{ad_id},{ad_type},qio_k_09,AS,IN,AS,Bavdhan,411021,None,,,,,1751456538184-8881878691241241031,,,85df622bc0289e63,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?pid=canbdylml_int&af_siteid=qio_k_09&c=Affiliates_ClickOrbits&af_sub_siteid={sub_site_id}&af_ad={ad}&af_ad_id={ad_id}&af_adset={adset}&af_ad_type={ad_type}&af_click_lookback=7d&clickid=uwXM8BDMwMTO5cTO2ATN3EDO2AjNyAjNzkDM1cTMEFEfywnclxGbhNWZ1JHdtQERZ1CczRGf1QTM5cTM&advertising_id=fb44f4af-9e77-4349-870d-9208a37e149a&idfa=fb44f4af-9e77-4349-870d-9208a37e149a&is_incentivized=false&af_prt=steptosalein614&af_os_version=15&af_model=motorola%20edge%2050%20ultra%20Build%2FV2UV35H.2-10%3B%20wv&af_ip=152.59.63.109&redirect=false&af_ua=Mozilla%2F5.0%20%28Linux%3B%20Android%2015%3B%20motorola%20edge%2050%20ultra%20Build%2FV2UV35H.2-10%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F137.0.7151.89%20Mobile%20Safari%2F537.36&af_adset_id=179145&expires=1750936799&signature_v2=OhpTYizIols6KkvWK_qU5QHaUZH_SBCRcjZG4Bx_SGg,,,organic,2025-07-07 11:15:01,click_flood,click_flood
click,2025-06-08 00:54:55,2025-06-08 00:55:04,2025-07-05 17:40:37,sse_goa_Any_FirstIntTxnDone,"""""",,USD,,,0.0,,S2S,steptosalein614,creativec95_int,,Affiliates_ClickOrbits,991488,f0c895e3502c4e54ded8e05e406a4a0e2071ce3ca75eca04cc1ec87a491c675b5bc45c16a781a8d88c202316f69f2231daa1b2dac0e4e44d2a47e1983def550969a626f6d06b4535ebaaa42de9eb0e8be89812d8b8d6309c68c59901ded18d0e326d7d8a88d63fd680,991488,,1953,,105123,AS,IN,AS,Mandi,251318,None,,,,,1749324300542-1938243630071065342,,,59683ad9969d2702,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=0502eeda-6401-4ac6-a137-21a661411814&af_ad=&af_ad_id=1953&af_adset=f0c895e3502c4e54ded8e05e406a4a0e2071ce3ca75eca04cc1ec87a491c675b5bc45c16a781a8d88c202316f69f2231daa1b2dac0e4e44d2a47e1983def550969a626f6d06b4535ebaaa42de9eb0e8be89812d8b8d6309c68c59901ded18d0e326d7d8a88d63fd680&af_adset_id=991488&af_c_id=991488&af_channel=&af_click_lookback=7d&af_cost_currency=%7Bcurrency%7D&af_cost_value=%7Bpayout%7D&af_ip=106.219.197.61&af_lang=en_us&af_model=CPH2705&af_os_version=15&af_prt=steptosalein614&af_siteid=105123&af_sub_siteid=00033&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+15%3B+CPH2705+Build%2FAP3A.240617.008%3B+wv%29+AppleWebKit%2F537.36+%28KHTML+like+Gecko%29+Version%2F4.0+Chrome%2F130.0.6723.58+Mobile+Safari%2F537.36&c=Affiliates_ClickOrbits&clickid=f0c895e3502c4e54ded8e05e406a4a0e2071ce3ca75eca04cc1ec87a491c675b5bc45c16a781a8d88c202316f69f2231daa1b2dac0e4e44d2a47e1983def550969a626f6d06b4535ebaaa42de9eb0e8be89812d8b8d6309c68c59901ded18d0e326d7d8a88d63fd680&idfa=0502eeda-6401-4ac6-a137-21a661411814&is_incentivized=false&pid=creativec95_int,,,organic,2025-07-06 10:55:01,click_flood,click_flood
click,2025-07-03 23:41:36,2025-07-04 16:15:16,2025-07-05 12:09:26,sse_goa_Any_FX_CardOrdered,"""""",,USD,,,0.0,,S2S,steptosalein614,calciumob5v_int,99,ClickOrbits,993716,d894f33398b11361c1f004fb33af5795c2ab433d5e4f07bede9dc1456c48c4222fbff311a121f06e9baf7745f3471c139afc9811023bbda8582e094c350f0e110ce24ffca4a755479082d64535522a9a4d7a5d4a3a32a6958591207eb2fdd91b0920623177aac27c924c87ce62159aba29cd096d4a9790bb5fbeb0b872b468044663e8adfe6320c20a07ab45b67838d6a7af91a87178a0c5d7d8b4b4b4aa51f525,993716,com.twitter.android,1639,,993716_12_20250703181135_5811,AS,IN,AS,Osmannagar,500036,None,,,,,1751625916023-5197656560017724017,,,6d91112cdbe26e2b,,,,unknown_device_category,android,,,,finance.global.travel.niyo,,false,,true,7d,,id_matching,,N/A,https://app.appsflyer.com/finance.global.travel.niyo?advertising_id=ad3ad777-cf04-400f-8140-de66263cfd26&af_ad=com.twitter.android&af_ad_id=1639&af_adset=d894f33398b11361c1f004fb33af5795c2ab433d5e4f07bede9dc1456c48c4222fbff311a121f06e9baf7745f3471c139afc9811023bbda8582e094c350f0e110ce24ffca4a755479082d64535522a9a4d7a5d4a3a32a6958591207eb2fdd91b0920623177aac27c924c87ce62159aba29cd096d4a9790bb5fbeb0b872b468044663e8adfe6320c20a07ab45b67838d6a7af91a87178a0c5d7d8b4b4b4aa51f525&af_adset_id=993716&af_c_id=993716&af_channel=99&af_click_lookback=7d&af_cost_value=%7Bpayout%7D&af_ip=49.43.216.24&af_lang=hi-IN&af_model=Pixel+9&af_os_version=16&af_prt=steptosalein614&af_siteid=993716_12_20250703181135_5811&af_sub_siteid=00114&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+16%3B+Pixel+9+Build%2FBP2A.250605.031.A2%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F138.0.7204.45+Mobile+Safari%2F537.36&c=ClickOrbits&clickid=d894f33398b11361c1f004fb33af5795c2ab433d5e4f07bede9dc1456c48c4222fbff311a121f06e9baf7745f3471c139afc9811023bbda8582e094c350f0e110ce24ffca4a755479082d64535522a9a4d7a5d4a3a32a6958591207eb2fdd91b0920623177aac27c924c87ce62159aba29cd096d4a9790bb5fbeb0b872b468044663e8adfe6320c20a07ab45b67838d6a7af91a87178a0c5d7d8b4b4b4aa51f525&is_incentivized=false&pid=calciumob5v_int&sha1_advertising_id=1a00391ab254f04593deaca1eb7a622af198bb35,,,organic,2025-07-06 10:55:01,click_flood,click_flood
